method,node,controller_seed,test_seed,amplitude,eta,relative_bound,state_guard_hits,model_sha256,initial_x,initial_y,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction
LQR_R1,2,-1,107,0.05,2.0,0.1,0,deterministic,"[0.6331554651260376, -0.5412940382957458, -0.558035135269165]","[-0.916957676410675, -0.7854737043380737, 0.4266817569732666]",0.24824395931896026,0.4347456907013833,0.7447318779568808,0.5000279230973971,1.3181898295879364,0.20447026200544907,5.482879981840114,0.01
LQR_R1,2,-1,108,0.05,2.0,0.1,0,deterministic,"[0.2364661693572998, 0.06543176621198654, 0.1095544770359993]","[-0.17992550134658813, -0.7554280757904053, 0.9981473684310913]",0.24797301483882478,0.4415224282779285,0.7439190445164744,0.5258764088337804,1.3083387315273285,0.16652274667757141,6.942398822648342,0.015
LQR_R1,2,-1,109,0.05,2.0,0.1,0,deterministic,"[0.9988187551498413, 0.9677178263664246, 0.040775928646326065]","[0.3314192593097687, -0.585135817527771, 0.520487904548645]",0.39456023964250936,0.7011980542445071,1.183680718927528,0.927273771001233,0.5192051976919174,0.3751614033070363,14.152199004674541,0.025
LQR_R1,2,-1,110,0.05,2.0,0.1,0,deterministic,"[-0.10864169895648956, 0.04931486025452614, -0.4704791009426117]","[-0.871351957321167, 0.2730865180492401, -0.019966647028923035]",0.25678935082759385,0.33189891363054175,0.7703680524827815,0.7457828562430762,0.2275802046060562,0.13136650326024457,0.7403417842603435,0.0
LQR_R1,2,-1,111,0.05,2.0,0.1,0,deterministic,"[-0.6049723625183105, -0.32344892621040344, 0.43083447217941284]","[-0.8419704437255859, -0.16797947883605957, -0.20451059937477112]",0.2960458555284358,0.4163359856064908,0.8881375665853074,0.4049393394502041,0.05949638690799475,0.21084817594279126,3.8968881021098287,0.0025
LQR_R1,2,-1,112,0.05,2.0,0.1,0,deterministic,"[0.4448135197162628, -0.9011456966400146, 0.6439449191093445]","[0.9329946637153625, 0.5882050395011902, 0.9689865112304688]",0.19905895745987112,0.26145500810166644,0.5971768723796134,0.6435203463942917,0.12826231867074966,0.20497021107238245,4.345338887119885,0.0
LQR_R1,2,-1,113,0.05,2.0,0.1,0,deterministic,"[0.41863173246383667, -0.023482682183384895, 0.2279641479253769]","[-0.4255177676677704, -0.7030157446861267, -0.44172894954681396]",0.2898076724106986,0.39440703270323585,0.8694230172320959,0.7411069714142309,0.28372538834810257,0.16367916906707713,1.0009670174440755,0.0
LQR_R1,2,-1,114,0.05,2.0,0.1,0,deterministic,"[-0.7814548015594482, -0.6798140406608582, -0.9797838926315308]","[0.11529668420553207, -0.6668115258216858, -0.3657369315624237]",0.4827931720410425,0.7246894841362651,1.4483795161231274,0.6355767525318596,0.4967869520187378,0.2589360942379392,2.9153086366148266,0.0
LQR_R1,2,-1,115,0.05,2.0,0.1,0,deterministic,"[-0.13505227863788605, -0.6992138028144836, -0.6386840343475342]","[-0.08365152776241302, -0.7399067878723145, -0.1394127458333969]",0.1632468517093996,0.24715509008301267,0.48974055512819875,0.2440439598220918,0.38392528891563416,0.16077203764649864,1.6800603902903408,0.0
LQR_R1,2,-1,116,0.05,2.0,0.1,0,deterministic,"[0.0036390621680766344, -0.36614876985549927, -0.6434957981109619]","[0.9050279259681702, 0.8802486658096313, -0.9539850950241089]",0.15926501198717433,0.3070076136475005,0.477795035961523,0.3283179339113427,0.15879775397479534,0.16634501099872154,5.590317459246578,0.0125
LQR_R1,2,-1,117,0.05,2.0,0.1,0,deterministic,"[0.11515316367149353, 0.7238221168518066, -0.36945784091949463]","[-0.9954982399940491, 0.7611866593360901, 0.800013542175293]",0.3588935231626597,0.5698339301366856,1.0766805694879793,0.6633548438434064,0.10583233833312988,0.22161392651652473,6.874873463865587,0.01
LQR_R1,2,-1,118,0.05,2.0,0.1,0,deterministic,"[0.7532855868339539, -0.8538441061973572, 0.6052027344703674]","[0.3583809733390808, -0.14669764041900635, -0.04589289054274559]",0.27423471470416855,0.39959820703816473,0.8227041441125057,0.6093904563789199,0.09131147339940071,0.16045574419290562,5.478822388154068,0.01
LQR_R1,2,-1,119,0.05,2.0,0.1,0,deterministic,"[0.9546050429344177, -0.7296091914176941, 0.7618905305862427]","[-0.6044704914093018, 0.3422892987728119, 0.2229812741279602]",0.5179150553028458,0.7621542330597482,1.5537451659085373,1.8665955693541485,0.2939068526029587,0.4187082546499518,9.166893071115657,0.0125
