model_name,train_seed,node,method,test_seed,mismatch,pulse_step,mae,rmse,mean_l1,steady_l1,final_l1,mean_abs_u,energy_u,saturation_fraction,max_post_pulse,mean_post_pulse_error,recovery_steps,recovery_time,controlled_nodes,observation_mode,observation_dim,num_control_inputs,action_limit,noise_std
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,100,0.0,-1,0.021055429932914507,0.11487763825505727,0.06316628979874352,0.0074458162840685726,0.003931820392608643,0.09813068359347056,6.029509163254093,0.015,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,101,0.0,-1,0.020172069844784382,0.06404164182712538,0.06051620953435315,0.0037632929218680035,0.0016558915376663208,0.049057558810621724,2.2417963484194154,0.005,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,102,0.0,-1,0.017743551942128115,0.0635850801268148,0.053230655826384345,0.004373970764896108,0.0018607378005981445,0.07287982815964858,4.581277988549285,0.0125,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,103,0.0,-1,0.07258346482094513,0.21042584173925655,0.2177503944628354,0.007534096293427326,0.003636658191680908,0.1496790551448106,3.489942666070079,0.0025,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,104,0.0,-1,0.06434782001817736,0.2243322428865655,0.1930434600545321,0.006415220515020651,0.006475567817687988,0.11617052220644201,8.043599845847032,0.025,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,105,0.0,-1,0.04741246694120627,0.14863053270895313,0.14223740082361883,0.008577439341878082,0.002423463389277458,0.10670801997184753,4.415312779723553,0.005,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,106,0.0,-1,0.06397628407537898,0.19600823088695438,0.1919288522261369,0.0013290204834997838,0.0006720521487295628,0.19717297965005745,11.36065609632368,0.0325,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,107,0.0,-1,0.01746392341857855,0.06416392508344669,0.05239177025573565,0.004164149243108652,0.0019842982292175293,0.1052699913073359,6.181325394108817,0.0175,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,108,0.0,-1,0.04338483723149118,0.14034264287172746,0.13015451169447356,0.006212678079688807,0.00643404945731163,0.05138787727552162,0.6380999197868894,0.0,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,109,0.0,-1,0.033540007965646976,0.10855245143513281,0.10062002389694093,0.009622585603300437,0.0038428325206041336,0.1545365136534793,9.158304855835201,0.025,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,110,0.0,-1,0.040631967145564066,0.11749774837547014,0.1218959014366922,0.008792725414681582,0.002994135022163391,0.09251183015004061,2.993413485179005,0.0075,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,111,0.0,-1,0.07400902441162027,0.23079523108588543,0.22202707323486082,0.007921957152171267,0.006269433535635471,0.15634288133454144,8.49006107720252,0.0225,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,112,0.0,-1,0.07100545506709946,0.20068795280083684,0.2130163652012984,0.00903537930679266,0.008251965045928955,0.20200307600367395,9.562475357926564,0.025,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,113,0.0,-1,0.055071837271479324,0.1939609865997714,0.16521551181443797,0.010445828009166835,0.01787656545639038,0.2103564451423072,12.879529416118888,0.035,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,114,0.0,-1,0.037416790853969054,0.11466347583300299,0.11225037256190716,0.005136174736199556,0.0018807724118232727,0.1162044546030406,5.463594279579923,0.01,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,115,0.0,-1,0.0530506808597963,0.1551706334899332,0.1591520425793889,0.0070877277729227955,0.010339170694351196,0.1753127796394272,9.180613391079689,0.025,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,116,0.0,-1,0.02111919743786175,0.11653189470028964,0.06335759231358525,0.005939517676094432,0.007674038410186768,0.09634531677661097,5.4436865026985,0.0125,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,117,0.0,-1,0.02453866187411075,0.09689109904247827,0.07361598562233225,0.005987791427882549,0.006664827466011047,0.10842710176013652,7.915503078103007,0.0225,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,118,0.0,-1,0.05495099063303882,0.17615967326428764,0.16485297189911646,0.008410633064484523,0.0038311704993247986,0.08040039720677973,2.237783324599669,0.0025,nan,nan,nan,nan,3,full,6,1,4.0,0.0
ppo_continuous_hopfield_node3_final_seed_1024,1024,3,PPO,119,0.0,-1,0.045889023488584105,0.1875317195194368,0.1376670704657523,0.003013958717569893,0.005244642496109009,0.19397275317042248,12.382834742416167,0.035,nan,nan,nan,nan,3,full,6,1,4.0,0.0
